OrderID,Date,CustomerID,ProductID,Region,Quantity,Revenue
19571,2025-02-02 19:00:00,C0431,P008,Alberta,3,609
19572,2025-02-02 20:00:00,C0198,P028,Alberta,4,704
19573,2025-02-02 21:00:00,C0057,P019,BC,4,540
19574,2025-02-02 22:00:00,C0093,P016,Ontario,2,222
19575,2025-02-02 23:00:00,C0019,P011,Quebec,2,230
19576,2025-02-03 00:00:00,C0384,P042,BC,3,681
19577,2025-02-03 01:00:00,C0353,P008,Ontario,2,394
19578,2025-02-03 02:00:00,C0193,P033,BC,4,768
19579,2025-02-03 03:00:00,C0237,P010,Manitoba,2,346
19580,2025-02-03 04:00:00,C0387,P018,BC,4,236
19581,2025-02-03 05:00:00,C0426,P035,Manitoba,4,504
19582,2025-02-03 06:00:00,C0277,P043,Ontario,3,585
19583,2025-02-03 07:00:00,C0227,P050,Manitoba,3,459
19584,2025-02-03 08:00:00,C0233,P003,BC,3,648
19585,2025-02-03 09:00:00,C0040,P040,Manitoba,4,680
19586,2025-02-03 10:00:00,C0323,P027,Quebec,2,402
19587,2025-02-03 11:00:00,C0153,P028,Manitoba,3,558
19588,2025-02-03 12:00:00,C0127,P046,Manitoba,3,549
19589,2025-02-03 13:00:00,C0237,P006,Alberta,2,486
19590,2025-02-03 14:00:00,C0486,P047,Quebec,2,128
19591,2025-02-03 15:00:00,C0493,P014,Ontario,3,714
19592,2025-02-03 16:00:00,C0055,P007,Manitoba,4,624
19593,2025-02-03 17:00:00,C0468,P010,Quebec,4,840
19594,2025-02-03 18:00:00,C0436,P015,Ontario,3,330
19595,2025-02-03 19:00:00,C0172,P031,Quebec,2,564
19596,2025-02-03 20:00:00,C0109,P029,Alberta,4,768
19597,2025-02-03 21:00:00,C0354,P042,Ontario,2,438
19598,2025-02-03 22:00:00,C0469,P017,Ontario,1,189
19599,2025-02-03 23:00:00,C0184,P029,Manitoba,2,514
19600,2025-02-04 00:00:00,C0439,P049,BC,2,334
19601,2025-02-04 01:00:00,C0368,P044,Ontario,1,170
19602,2025-02-04 02:00:00,C0471,P015,Ontario,4,496
19603,2025-02-04 03:00:00,C0198,P026,Alberta,4,524
19604,2025-02-04 04:00:00,C0371,P012,Alberta,4,680
19605,2025-02-04 05:00:00,C0373,P025,Alberta,3,369
19606,2025-02-04 06:00:00,C0461,P041,Manitoba,1,228
19607,2025-02-04 07:00:00,C0497,P005,Ontario,2,518
19608,2025-02-04 08:00:00,C0087,P004,Alberta,1,109
19609,2025-02-04 09:00:00,C0201,P044,Alberta,1,166
19610,2025-02-04 10:00:00,C0337,P048,Quebec,1,225
19611,2025-02-04 11:00:00,C0322,P041,Quebec,1,196
19612,2025-02-04 12:00:00,C0275,P031,Alberta,1,290
19613,2025-02-04 13:00:00,C0211,P003,Manitoba,1,258
19614,2025-02-04 14:00:00,C0391,P003,BC,3,630
19615,2025-02-04 15:00:00,C0118,P026,Quebec,1,158
19616,2025-02-04 16:00:00,C0191,P050,Quebec,1,133
19617,2025-02-04 17:00:00,C0042,P017,Ontario,4,760
19618,2025-02-04 18:00:00,C0042,P010,Ontario,1,202
19619,2025-02-04 19:00:00,C0315,P002,Alberta,1,202
19620,2025-02-04 20:00:00,C0276,P024,Ontario,4,912
19621,2025-02-04 21:00:00,C0329,P011,Ontario,4,616
19622,2025-02-04 22:00:00,C0017,P024,BC,4,788
19623,2025-02-04 23:00:00,C0283,P035,Manitoba,2,254
19624,2025-02-05 00:00:00,C0431,P023,Alberta,1,92
19625,2025-02-05 01:00:00,C0258,P032,BC,1,152
19626,2025-02-05 02:00:00,C0063,P023,Alberta,1,68
19627,2025-02-05 03:00:00,C0062,P034,Manitoba,4,788
19628,2025-02-05 04:00:00,C0100,P041,Alberta,3,612
19629,2025-02-05 05:00:00,C0019,P019,Ontario,1,89
19630,2025-02-05 06:00:00,C0017,P002,Manitoba,4,720
19631,2025-02-05 07:00:00,C0325,P002,BC,4,708
19632,2025-02-05 08:00:00,C0423,P015,BC,4,600
19633,2025-02-05 09:00:00,C0466,P021,Quebec,2,346
19634,2025-02-05 10:00:00,C0373,P035,BC,4,672
19635,2025-02-05 11:00:00,C0246,P005,Quebec,3,651
19636,2025-02-05 12:00:00,C0251,P043,Ontario,2,370
19637,2025-02-05 13:00:00,C0455,P027,BC,4,716
19638,2025-02-05 14:00:00,C0081,P024,Manitoba,3,549
19639,2025-02-05 15:00:00,C0039,P007,Quebec,3,507
19640,2025-02-05 16:00:00,C0036,P006,BC,1,192
19641,2025-02-05 17:00:00,C0424,P046,Ontario,4,856
19642,2025-02-05 18:00:00,C0429,P033,Manitoba,4,904
19643,2025-02-05 19:00:00,C0388,P049,Manitoba,1,189
19644,2025-02-05 20:00:00,C0486,P017,Ontario,3,639
19645,2025-02-05 21:00:00,C0409,P046,BC,4,936
19646,2025-02-05 22:00:00,C0197,P042,Alberta,1,238
19647,2025-02-05 23:00:00,C0158,P030,BC,1,132
19648,2025-02-06 00:00:00,C0204,P008,Quebec,3,621
19649,2025-02-06 01:00:00,C0196,P040,Quebec,3,549
19650,2025-02-06 02:00:00,C0216,P046,BC,4,796
19651,2025-02-06 03:00:00,C0285,P007,Quebec,4,704
19652,2025-02-06 04:00:00,C0457,P006,Alberta,2,420
19653,2025-02-06 05:00:00,C0196,P004,Alberta,3,264
19654,2025-02-06 06:00:00,C0307,P001,Manitoba,2,526
19655,2025-02-06 07:00:00,C0152,P015,Quebec,2,270
19656,2025-02-06 08:00:00,C0014,P031,BC,1,226
19657,2025-02-06 09:00:00,C0325,P025,Manitoba,1,160
19658,2025-02-06 10:00:00,C0146,P047,Alberta,4,572
19659,2025-02-06 11:00:00,C0426,P033,Manitoba,3,756
19660,2025-02-06 12:00:00,C0057,P035,Ontario,3,444
19661,2025-02-06 13:00:00,C0211,P005,Quebec,2,470
19662,2025-02-06 14:00:00,C0268,P005,BC,2,424
19663,2025-02-06 15:00:00,C0210,P036,Alberta,4,428
19664,2025-02-06 16:00:00,C0017,P017,Manitoba,1,177
19665,2025-02-06 17:00:00,C0286,P014,BC,3,642
19666,2025-02-06 18:00:00,C0344,P029,Quebec,3,543
19667,2025-02-06 19:00:00,C0203,P008,BC,3,579
19668,2025-02-06 20:00:00,C0099,P034,Quebec,3,651
19669,2025-02-06 21:00:00,C0279,P040,Quebec,1,122
19670,2025-02-06 22:00:00,C0209,P001,Quebec,4,876
19671,2025-02-06 23:00:00,C0129,P029,Manitoba,4,916
19672,2025-02-07 00:00:00,C0335,P036,Quebec,1,90
19673,2025-02-07 01:00:00,C0288,P037,BC,4,440
19674,2025-02-07 02:00:00,C0252,P029,Ontario,4,848
19675,2025-02-07 03:00:00,C0265,P005,BC,2,480
19676,2025-02-07 04:00:00,C0271,P032,Manitoba,1,190
19677,2025-02-07 05:00:00,C0412,P024,Quebec,4,744
19678,2025-02-07 06:00:00,C0408,P019,Ontario,2,156
19679,2025-02-07 07:00:00,C0188,P012,Manitoba,1,192
19680,2025-02-07 08:00:00,C0419,P001,Alberta,1,243
19681,2025-02-07 09:00:00,C0214,P007,Alberta,3,546
19682,2025-02-07 10:00:00,C0283,P017,Alberta,2,398
19683,2025-02-07 11:00:00,C0211,P034,Ontario,2,458
19684,2025-02-07 12:00:00,C0365,P043,BC,2,376
19685,2025-02-07 13:00:00,C0076,P007,Ontario,1,214
19686,2025-02-07 14:00:00,C0148,P017,Ontario,3,681
19687,2025-02-07 15:00:00,C0321,P003,Ontario,1,204
19688,2025-02-07 16:00:00,C0213,P029,Alberta,4,756
19689,2025-02-07 17:00:00,C0433,P022,BC,4,384
19690,2025-02-07 18:00:00,C0109,P038,Ontario,4,852
19691,2025-02-07 19:00:00,C0129,P043,BC,3,489
19692,2025-02-07 20:00:00,C0010,P029,Quebec,1,202
19693,2025-02-07 21:00:00,C0047,P050,Ontario,2,278
19694,2025-02-07 22:00:00,C0379,P050,Ontario,4,616
19695,2025-02-07 23:00:00,C0315,P042,Ontario,4,1036
19696,2025-02-08 00:00:00,C0096,P005,Quebec,1,239
19697,2025-02-08 01:00:00,C0446,P030,Quebec,2,138
19698,2025-02-08 02:00:00,C0103,P023,Alberta,3,387
19699,2025-02-08 03:00:00,C0380,P021,Manitoba,4,832
19700,2025-02-08 04:00:00,C0342,P026,BC,4,548
19701,2025-02-08 05:00:00,C0146,P047,Manitoba,4,572
19702,2025-02-08 06:00:00,C0368,P021,Ontario,2,306
19703,2025-02-08 07:00:00,C0430,P020,Ontario,4,716
19704,2025-02-08 08:00:00,C0416,P023,Alberta,2,162
19705,2025-02-08 09:00:00,C0027,P004,Manitoba,4,432
19706,2025-02-08 10:00:00,C0220,P021,Ontario,4,664
19707,2025-02-08 11:00:00,C0018,P021,Manitoba,2,414
19708,2025-02-08 12:00:00,C0167,P001,Alberta,2,424
19709,2025-02-08 13:00:00,C0433,P015,Manitoba,3,327
19710,2025-02-08 14:00:00,C0477,P017,BC,1,208
19711,2025-02-08 15:00:00,C0082,P014,Alberta,4,772
19712,2025-02-08 16:00:00,C0428,P019,Manitoba,4,528
19713,2025-02-08 17:00:00,C0072,P050,Ontario,1,160
19714,2025-02-08 18:00:00,C0310,P034,Quebec,1,253
19715,2025-02-08 19:00:00,C0479,P006,Quebec,1,226
19716,2025-02-08 20:00:00,C0254,P045,Alberta,4,816
19717,2025-02-08 21:00:00,C0162,P049,Quebec,4,916
19718,2025-02-08 22:00:00,C0327,P006,BC,4,940
19719,2025-02-08 23:00:00,C0420,P005,Alberta,2,560
19720,2025-02-09 00:00:00,C0402,P007,Ontario,3,606
19721,2025-02-09 01:00:00,C0038,P033,Ontario,3,735
19722,2025-02-09 02:00:00,C0443,P013,Alberta,1,216
19723,2025-02-09 03:00:00,C0393,P001,Quebec,1,196
19724,2025-02-09 04:00:00,C0201,P013,Quebec,4,1032
19725,2025-02-09 05:00:00,C0494,P043,Ontario,3,699
19726,2025-02-09 06:00:00,C0200,P027,BC,3,504
19727,2025-02-09 07:00:00,C0255,P007,Quebec,2,302
19728,2025-02-09 08:00:00,C0179,P003,BC,4,960
19729,2025-02-09 09:00:00,C0035,P025,Quebec,4,568
19730,2025-02-09 10:00:00,C0082,P033,Alberta,3,642
19731,2025-02-09 11:00:00,C0389,P040,Manitoba,3,411
19732,2025-02-09 12:00:00,C0398,P017,Ontario,2,432
19733,2025-02-09 13:00:00,C0220,P045,Alberta,2,408
19734,2025-02-09 14:00:00,C0158,P014,Quebec,4,912
19735,2025-02-09 15:00:00,C0004,P037,Ontario,2,250
19736,2025-02-09 16:00:00,C0167,P023,Manitoba,3,402
19737,2025-02-09 17:00:00,C0468,P024,Manitoba,4,756
19738,2025-02-09 18:00:00,C0448,P029,Quebec,3,585
19739,2025-02-09 19:00:00,C0409,P038,Ontario,4,960
19740,2025-02-09 20:00:00,C0412,P027,Quebec,4,644
19741,2025-02-09 21:00:00,C0204,P038,Manitoba,3,582
19742,2025-02-09 22:00:00,C0194,P040,Alberta,4,792
19743,2025-02-09 23:00:00,C0235,P045,Alberta,4,868
19744,2025-02-10 00:00:00,C0206,P050,BC,2,186
19745,2025-02-10 01:00:00,C0150,P023,Manitoba,3,225
19746,2025-02-10 02:00:00,C0159,P031,Manitoba,3,873
19747,2025-02-10 03:00:00,C0279,P036,Quebec,2,238
19748,2025-02-10 04:00:00,C0304,P017,BC,4,756
19749,2025-02-10 05:00:00,C0404,P037,BC,1,122
19750,2025-02-10 06:00:00,C0381,P003,Ontario,1,241
19751,2025-02-10 07:00:00,C0166,P036,Quebec,3,234
19752,2025-02-10 08:00:00,C0311,P005,Alberta,2,564
19753,2025-02-10 09:00:00,C0068,P046,Ontario,4,804
19754,2025-02-10 10:00:00,C0463,P015,BC,2,218
19755,2025-02-10 11:00:00,C0088,P049,Alberta,4,712
19756,2025-02-10 12:00:00,C0217,P006,Manitoba,3,600
19757,2025-02-10 13:00:00,C0001,P010,Quebec,3,516
19758,2025-02-10 14:00:00,C0135,P032,BC,1,161
19759,2025-02-10 15:00:00,C0185,P023,Manitoba,2,126
19760,2025-02-10 16:00:00,C0351,P048,BC,3,816
19761,2025-02-10 17:00:00,C0140,P017,Alberta,2,344
19762,2025-02-10 18:00:00,C0106,P046,Ontario,3,591
19763,2025-02-10 19:00:00,C0133,P020,Alberta,4,672
19764,2025-02-10 20:00:00,C0108,P044,Quebec,4,628
19765,2025-02-10 21:00:00,C0178,P041,Quebec,1,220
19766,2025-02-10 22:00:00,C0298,P015,BC,3,297
19767,2025-02-10 23:00:00,C0358,P044,Alberta,1,153
19768,2025-02-11 00:00:00,C0380,P046,Ontario,1,186
19769,2025-02-11 01:00:00,C0396,P022,Quebec,3,435
19770,2025-02-11 02:00:00,C0359,P050,Ontario,3,282
19771,2025-02-11 03:00:00,C0146,P006,Manitoba,4,840
19772,2025-02-11 04:00:00,C0450,P004,BC,1,136
19773,2025-02-11 05:00:00,C0074,P023,Ontario,4,448
19774,2025-02-11 06:00:00,C0463,P044,BC,2,330
19775,2025-02-11 07:00:00,C0478,P045,Manitoba,2,344
19776,2025-02-11 08:00:00,C0108,P019,Ontario,1,82
19777,2025-02-11 09:00:00,C0122,P045,Ontario,1,202
19778,2025-02-11 10:00:00,C0017,P031,Manitoba,3,843
19779,2025-02-11 11:00:00,C0196,P044,Alberta,3,492
19780,2025-02-11 12:00:00,C0327,P003,Ontario,1,244
19781,2025-02-11 13:00:00,C0318,P028,Ontario,1,167
19782,2025-02-11 14:00:00,C0297,P003,Quebec,2,456
19783,2025-02-11 15:00:00,C0479,P014,Alberta,4,1024
19784,2025-02-11 16:00:00,C0499,P018,Ontario,2,154
19785,2025-02-11 17:00:00,C0252,P027,Manitoba,2,316
19786,2025-02-11 18:00:00,C0487,P010,BC,4,736
19787,2025-02-11 19:00:00,C0119,P049,Manitoba,1,198
19788,2025-02-11 20:00:00,C0162,P015,Alberta,1,147
19789,2025-02-11 21:00:00,C0198,P019,Quebec,2,158
19790,2025-02-11 22:00:00,C0498,P009,Quebec,2,582
19791,2025-02-11 23:00:00,C0486,P004,Quebec,4,380
19792,2025-02-12 00:00:00,C0045,P015,Manitoba,3,231
19793,2025-02-12 01:00:00,C0314,P048,BC,3,663
19794,2025-02-12 02:00:00,C0179,P008,BC,1,224
19795,2025-02-12 03:00:00,C0382,P049,Ontario,3,621
19796,2025-02-12 04:00:00,C0418,P001,BC,1,257
19797,2025-02-12 05:00:00,C0044,P007,BC,1,209
19798,2025-02-12 06:00:00,C0271,P031,Ontario,1,272
19799,2025-02-12 07:00:00,C0078,P018,Manitoba,4,244
19800,2025-02-12 08:00:00,C0326,P012,Manitoba,2,304
19801,2025-02-12 09:00:00,C0178,P048,Alberta,3,753
19802,2025-02-12 10:00:00,C0357,P030,Manitoba,4,256
19803,2025-02-12 11:00:00,C0498,P033,Quebec,3,669
19804,2025-02-12 12:00:00,C0416,P047,Quebec,4,368
19805,2025-02-12 13:00:00,C0451,P007,Alberta,3,531
19806,2025-02-12 14:00:00,C0003,P028,BC,3,489
19807,2025-02-12 15:00:00,C0214,P049,Alberta,2,372
19808,2025-02-12 16:00:00,C0342,P003,Ontario,3,657
19809,2025-02-12 17:00:00,C0074,P043,Alberta,4,864
19810,2025-02-12 18:00:00,C0051,P006,Alberta,3,681
19811,2025-02-12 19:00:00,C0067,P031,Quebec,2,504
19812,2025-02-12 20:00:00,C0332,P038,Ontario,3,699
19813,2025-02-12 21:00:00,C0093,P015,Ontario,4,396
19814,2025-02-12 22:00:00,C0176,P007,Alberta,3,564
19815,2025-02-12 23:00:00,C0145,P043,Ontario,2,352
19816,2025-02-13 00:00:00,C0007,P030,Ontario,2,264
19817,2025-02-13 01:00:00,C0269,P027,Manitoba,2,414
19818,2025-02-13 02:00:00,C0376,P017,Ontario,2,384
19819,2025-02-13 03:00:00,C0322,P018,BC,1,68
19820,2025-02-13 04:00:00,C0004,P022,Ontario,2,178
19821,2025-02-13 05:00:00,C0138,P026,Quebec,3,570
19822,2025-02-13 06:00:00,C0231,P027,Manitoba,3,642
19823,2025-02-13 07:00:00,C0088,P040,Quebec,3,495
19824,2025-02-13 08:00:00,C0017,P024,Quebec,3,537
19825,2025-02-13 09:00:00,C0052,P008,BC,1,226
19826,2025-02-13 10:00:00,C0134,P021,Manitoba,1,180
19827,2025-02-13 11:00:00,C0211,P029,Alberta,1,223
19828,2025-02-13 12:00:00,C0325,P043,Ontario,3,615
19829,2025-02-13 13:00:00,C0480,P021,BC,4,792
19830,2025-02-13 14:00:00,C0458,P003,BC,4,848
19831,2025-02-13 15:00:00,C0393,P031,Alberta,3,759
19832,2025-02-13 16:00:00,C0219,P027,BC,2,398
19833,2025-02-13 17:00:00,C0205,P046,Alberta,2,500
19834,2025-02-13 18:00:00,C0211,P027,Alberta,3,456
19835,2025-02-13 19:00:00,C0277,P009,Alberta,2,518
19836,2025-02-13 20:00:00,C0024,P033,BC,2,426
19837,2025-02-13 21:00:00,C0486,P033,Alberta,4,796
19838,2025-02-13 22:00:00,C0004,P026,BC,3,537
19839,2025-02-13 23:00:00,C0152,P028,Manitoba,1,147
19840,2025-02-14 00:00:00,C0443,P044,Alberta,4,556
19841,2025-02-14 01:00:00,C0483,P043,BC,3,678
19842,2025-02-14 02:00:00,C0259,P031,BC,3,744
19843,2025-02-14 03:00:00,C0324,P001,BC,4,848
19844,2025-02-14 04:00:00,C0357,P020,Ontario,2,418
19845,2025-02-14 05:00:00,C0168,P012,Ontario,2,352
19846,2025-02-14 06:00:00,C0176,P017,Alberta,4,672
19847,2025-02-14 07:00:00,C0310,P015,Manitoba,3,369
19848,2025-02-14 08:00:00,C0291,P034,Alberta,1,233
19849,2025-02-14 09:00:00,C0479,P050,Quebec,3,444
19850,2025-02-14 10:00:00,C0056,P016,Quebec,1,111
19851,2025-02-14 11:00:00,C0108,P004,Manitoba,1,103
19852,2025-02-14 12:00:00,C0473,P008,Manitoba,3,639
19853,2025-02-14 13:00:00,C0296,P034,Manitoba,3,783
19854,2025-02-14 14:00:00,C0461,P046,Ontario,3,693
19855,2025-02-14 15:00:00,C0324,P025,Ontario,1,133
19856,2025-02-14 16:00:00,C0302,P015,Quebec,2,262
19857,2025-02-14 17:00:00,C0334,P028,Manitoba,1,152
19858,2025-02-14 18:00:00,C0141,P009,BC,1,238
19859,2025-02-14 19:00:00,C0155,P002,Quebec,1,221
19860,2025-02-14 20:00:00,C0262,P017,Manitoba,4,632
19861,2025-02-14 21:00:00,C0273,P010,BC,2,278
19862,2025-02-14 22:00:00,C0420,P009,Manitoba,1,280
19863,2025-02-14 23:00:00,C0232,P031,Alberta,1,219
19864,2025-02-15 00:00:00,C0241,P002,BC,4,664
19865,2025-02-15 01:00:00,C0355,P024,Alberta,1,200
19866,2025-02-15 02:00:00,C0337,P019,Ontario,2,180
19867,2025-02-15 03:00:00,C0489,P017,Quebec,1,206
19868,2025-02-15 04:00:00,C0258,P043,Manitoba,2,384
19869,2025-02-15 05:00:00,C0249,P049,Quebec,2,334
19870,2025-02-15 06:00:00,C0077,P010,Manitoba,3,483
19871,2025-02-15 07:00:00,C0180,P050,Alberta,4,680
19872,2025-02-15 08:00:00,C0066,P028,BC,4,656
19873,2025-02-15 09:00:00,C0308,P038,BC,4,712
19874,2025-02-15 10:00:00,C0348,P048,Manitoba,3,846
19875,2025-02-15 11:00:00,C0171,P028,Alberta,3,510
19876,2025-02-15 12:00:00,C0474,P050,Manitoba,2,210
19877,2025-02-15 13:00:00,C0022,P050,Manitoba,4,472
19878,2025-02-15 14:00:00,C0367,P001,Manitoba,3,696
19879,2025-02-15 15:00:00,C0107,P003,BC,3,837
19880,2025-02-15 16:00:00,C0439,P015,Manitoba,3,411
19881,2025-02-15 17:00:00,C0323,P010,BC,2,408
19882,2025-02-15 18:00:00,C0227,P021,Ontario,1,223
19883,2025-02-15 19:00:00,C0444,P037,Alberta,3,426
19884,2025-02-15 20:00:00,C0442,P015,Ontario,3,267
19885,2025-02-15 21:00:00,C0396,P023,Manitoba,3,282
19886,2025-02-15 22:00:00,C0216,P014,BC,4,776
19887,2025-02-15 23:00:00,C0069,P015,Alberta,4,604
19888,2025-02-16 00:00:00,C0084,P010,Quebec,3,489
19889,2025-02-16 01:00:00,C0103,P009,Alberta,2,536
19890,2025-02-16 02:00:00,C0039,P044,Alberta,1,170
19891,2025-02-16 03:00:00,C0013,P039,Manitoba,4,404
19892,2025-02-16 04:00:00,C0297,P005,Ontario,1,235
19893,2025-02-16 05:00:00,C0313,P025,Ontario,3,423
19894,2025-02-16 06:00:00,C0181,P042,Quebec,4,888
19895,2025-02-16 07:00:00,C0493,P026,Manitoba,1,168
19896,2025-02-16 08:00:00,C0268,P008,Alberta,3,582
19897,2025-02-16 09:00:00,C0013,P022,Ontario,4,316
19898,2025-02-16 10:00:00,C0120,P025,Ontario,3,381
19899,2025-02-16 11:00:00,C0458,P048,BC,4,904
19900,2025-02-16 12:00:00,C0353,P012,Alberta,1,155
19901,2025-02-16 13:00:00,C0057,P009,Manitoba,1,220
19902,2025-02-16 14:00:00,C0040,P010,Ontario,4,796
19903,2025-02-16 15:00:00,C0374,P048,Manitoba,2,500
19904,2025-02-16 16:00:00,C0336,P010,Alberta,3,585
19905,2025-02-16 17:00:00,C0128,P009,Alberta,1,287
19906,2025-02-16 18:00:00,C0173,P026,Ontario,2,298
19907,2025-02-16 19:00:00,C0035,P035,Quebec,4,560
19908,2025-02-16 20:00:00,C0259,P027,Manitoba,1,190
19909,2025-02-16 21:00:00,C0376,P031,Manitoba,1,244
19910,2025-02-16 22:00:00,C0005,P019,BC,3,402
19911,2025-02-16 23:00:00,C0218,P043,Alberta,2,324
19912,2025-02-17 00:00:00,C0011,P038,Alberta,3,561
19913,2025-02-17 01:00:00,C0382,P006,Ontario,4,1024
19914,2025-02-17 02:00:00,C0327,P015,Ontario,1,142
19915,2025-02-17 03:00:00,C0117,P029,Ontario,2,378
19916,2025-02-17 04:00:00,C0184,P047,BC,3,375
19917,2025-02-17 05:00:00,C0394,P045,Quebec,2,290
19918,2025-02-17 06:00:00,C0362,P005,Ontario,4,824
19919,2025-02-17 07:00:00,C0116,P014,Ontario,1,218
19920,2025-02-17 08:00:00,C0162,P002,Ontario,2,340
19921,2025-02-17 09:00:00,C0067,P023,BC,4,424
19922,2025-02-17 10:00:00,C0200,P044,Manitoba,4,504
19923,2025-02-17 11:00:00,C0031,P046,Quebec,1,209
19924,2025-02-17 12:00:00,C0075,P019,Manitoba,3,261
19925,2025-02-17 13:00:00,C0237,P024,Alberta,1,157
19926,2025-02-17 14:00:00,C0327,P020,Alberta,1,166
19927,2025-02-17 15:00:00,C0493,P047,Ontario,2,160
19928,2025-02-17 16:00:00,C0066,P027,Manitoba,2,340
19929,2025-02-17 17:00:00,C0070,P024,BC,3,579
19930,2025-02-17 18:00:00,C0297,P017,Quebec,4,792
19931,2025-02-17 19:00:00,C0447,P025,Manitoba,2,348
19932,2025-02-17 20:00:00,C0416,P046,Manitoba,3,744
19933,2025-02-17 21:00:00,C0020,P031,Quebec,1,217
19934,2025-02-17 22:00:00,C0441,P028,Manitoba,4,792
19935,2025-02-17 23:00:00,C0226,P050,Manitoba,1,128
19936,2025-02-18 00:00:00,C0434,P028,Quebec,4,572
19937,2025-02-18 01:00:00,C0464,P022,BC,2,218
19938,2025-02-18 02:00:00,C0409,P005,Quebec,1,218
19939,2025-02-18 03:00:00,C0396,P044,Ontario,1,167
19940,2025-02-18 04:00:00,C0199,P042,Ontario,4,956
19941,2025-02-18 05:00:00,C0039,P008,Ontario,3,762
19942,2025-02-18 06:00:00,C0145,P038,Ontario,4,684
19943,2025-02-18 07:00:00,C0045,P028,Alberta,2,284
19944,2025-02-18 08:00:00,C0395,P047,BC,3,405
19945,2025-02-18 09:00:00,C0326,P012,Alberta,1,147
19946,2025-02-18 10:00:00,C0381,P025,Manitoba,1,174
19947,2025-02-18 11:00:00,C0407,P038,Manitoba,1,202
19948,2025-02-18 12:00:00,C0091,P044,Quebec,2,252
19949,2025-02-18 13:00:00,C0238,P015,Ontario,1,106
19950,2025-02-18 14:00:00,C0070,P044,Quebec,1,130
19951,2025-02-18 15:00:00,C0166,P041,Manitoba,3,543
19952,2025-02-18 16:00:00,C0130,P034,Ontario,2,392
19953,2025-02-18 17:00:00,C0214,P045,BC,1,203
19954,2025-02-18 18:00:00,C0340,P013,Manitoba,3,585
19955,2025-02-18 19:00:00,C0089,P008,Quebec,1,203
19956,2025-02-18 20:00:00,C0335,P013,Quebec,3,762
19957,2025-02-18 21:00:00,C0252,P036,Manitoba,1,82
19958,2025-02-18 22:00:00,C0369,P006,Alberta,2,410
19959,2025-02-18 23:00:00,C0349,P038,BC,4,756
19960,2025-02-19 00:00:00,C0072,P032,Manitoba,2,436
19961,2025-02-19 01:00:00,C0165,P021,Manitoba,3,477
19962,2025-02-19 02:00:00,C0049,P044,Quebec,1,133
19963,2025-02-19 03:00:00,C0052,P044,Ontario,2,220
19964,2025-02-19 04:00:00,C0289,P049,Ontario,1,184
19965,2025-02-19 05:00:00,C0278,P007,Ontario,2,392
19966,2025-02-19 06:00:00,C0114,P026,Quebec,3,393
19967,2025-02-19 07:00:00,C0239,P015,Ontario,4,504
19968,2025-02-19 08:00:00,C0133,P049,Manitoba,2,388
19969,2025-02-19 09:00:00,C0487,P042,Alberta,1,260
19970,2025-02-19 10:00:00,C0274,P023,Alberta,1,79
19971,2025-02-19 11:00:00,C0166,P038,Alberta,1,216
19972,2025-02-19 12:00:00,C0374,P041,Ontario,3,603
19973,2025-02-19 13:00:00,C0373,P015,Alberta,3,438
19974,2025-02-19 14:00:00,C0293,P048,Ontario,4,1024
19975,2025-02-19 15:00:00,C0478,P040,Manitoba,1,165
19976,2025-02-19 16:00:00,C0243,P016,Manitoba,4,424
19977,2025-02-19 17:00:00,C0479,P032,Quebec,1,204
19978,2025-02-19 18:00:00,C0320,P037,Quebec,2,222
19979,2025-02-19 19:00:00,C0138,P018,BC,2,206
19980,2025-02-19 20:00:00,C0079,P020,Manitoba,2,276
19981,2025-02-19 21:00:00,C0170,P046,Ontario,1,242
19982,2025-02-19 22:00:00,C0123,P002,BC,2,332
19983,2025-02-19 23:00:00,C0176,P023,Manitoba,1,98
19984,2025-02-20 00:00:00,C0300,P030,Ontario,4,260
19985,2025-02-20 01:00:00,C0082,P003,Manitoba,3,693
19986,2025-02-20 02:00:00,C0087,P046,Manitoba,2,382
19987,2025-02-20 03:00:00,C0225,P039,Ontario,1,91
19988,2025-02-20 04:00:00,C0016,P047,Manitoba,1,92
19989,2025-02-20 05:00:00,C0310,P049,Manitoba,4,844
19990,2025-02-20 06:00:00,C0358,P001,Manitoba,4,928
19991,2025-02-20 07:00:00,C0163,P041,Quebec,3,450
19992,2025-02-20 08:00:00,C0098,P022,Alberta,4,548
19993,2025-02-20 09:00:00,C0156,P029,Manitoba,3,681
19994,2025-02-20 10:00:00,C0002,P014,Ontario,3,732
19995,2025-02-20 11:00:00,C0350,P048,Manitoba,4,1136
19996,2025-02-20 12:00:00,C0397,P028,Quebec,3,561
19997,2025-02-20 13:00:00,C0169,P021,Quebec,2,330
19998,2025-02-20 14:00:00,C0464,P045,Manitoba,3,444
19999,2025-02-20 15:00:00,C0315,P032,BC,1,167
20000,2025-02-20 16:00:00,C0325,P006,Alberta,1,179
20001,2025-02-20 17:00:00,C0375,P001,Ontario,1,240
20002,2025-02-20 18:00:00,C0092,P021,Ontario,4,880
20003,2025-02-20 19:00:00,C0181,P004,Ontario,1,62
20004,2025-02-20 20:00:00,C0231,P003,Ontario,4,1104
20005,2025-02-20 21:00:00,C0301,P049,Quebec,1,229
20006,2025-02-20 22:00:00,C0148,P030,Alberta,3,213
20007,2025-02-20 23:00:00,C0280,P031,Manitoba,4,1120
